%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1440652503487253419,0.58974756015,-0.0217494295158,-0.0952886869411,0.713147868123,-0.034653190226,0.6981349722,0.0531679902675
1440652503610265303,0.588591320412,-0.0358872906578,-0.0968241068599,0.712321953773,-0.0285904872805,0.70039075037,0.0351114654399
1440652503757263370,0.588567844886,-0.0745131341409,-0.103425640905,0.704173232084,0.0394064996229,0.708664650477,0.0195345890152
1440652503879672624,0.588320996878,-0.0543806222408,-0.0948630163875,0.715232935626,-0.011004691761,0.698676395893,0.0131163400551
1440652504037650461,0.593613946984,-0.0839786982032,-0.0711482637343,0.739622930631,0.00686551826622,0.672502090111,-0.0255288844456
1440652504219695724,0.594912573256,-0.0658961723032,-0.0569496930067,0.753452681006,-0.0614324769804,0.653216665238,-0.0429312999187
1440652504341827491,0.597751003847,-0.0789698031731,-0.047678025881,0.764378426077,-0.0440055715269,0.641330947638,-0.0498372052217
1440652504483385909,0.600601209478,-0.118334308512,-0.0606462151747,0.754248424211,-0.00193657173822,0.650384907863,-0.0900279728201
1440652504577853170,0.602303079819,-0.11445125444,-0.051454891886,0.764002533684,-0.017529271654,0.63817826684,-0.0933881839017
1440652504731187054,0.609861540632,-0.152775786373,-0.0617755237412,0.752626081825,0.0404823995749,0.645841670593,-0.121670427004
1440652504877013103,0.620060378747,-0.182897497877,-0.0672738897653,0.747839869496,0.0642276730728,0.641622837093,-0.157893858411
1440652505033381960,0.638067569336,-0.216965640221,-0.0665117064923,0.750167873477,0.0764657996897,0.620803120511,-0.214486896208
1440652505136790786,0.641133384536,-0.220754715882,-0.0616436673365,0.757509675785,0.0618796514821,0.608031524979,-0.229450788745
1440652505276370891,0.655197121361,-0.249059597205,-0.0783725652947,0.739363984123,0.0935947005875,0.61223584779,-0.26409884075
1440652505422947620,0.675511866072,-0.274052173885,-0.0734966492145,0.735725842156,0.143608250691,0.600275864394,-0.278842324878
1440652505543936558,0.699618078635,-0.299906050951,-0.0768500224773,0.729622417009,0.165536521194,0.581383800381,-0.319752506486
1440652505681172291,0.708195979137,-0.306628795709,-0.0697948286016,0.744252548383,0.140479298587,0.552056969698,-0.348693006959
1440652505834100094,0.735433820554,-0.326205459267,-0.0592709902347,0.745232761731,0.184092032183,0.527672175168,-0.363731123335
1440652506003838175,0.770944361243,-0.348705310142,-0.0606719343808,0.73214054174,0.225476031704,0.504182453026,-0.398661310299
1440652506152102246,0.787519603358,-0.360270545923,-0.0685615430797,0.709376388616,0.265905527548,0.511814586235,-0.405123708281
1440652506304379102,0.784938598311,-0.352464058787,-0.0505439186781,0.745561318293,0.22329241951,0.473692949067,-0.412181763374
1440652506435548230,0.810486464366,-0.360444208,-0.0591087482602,0.726331003308,0.256243816796,0.465044482402,-0.436481396368
1440652506552592621,0.814964368359,-0.361631189667,-0.0608499596229,0.722514403028,0.262291911732,0.463740752621,-0.440590972235
1440652506705389184,0.791515943325,-0.325033342053,-0.0309475677295,0.755787226961,0.242361878858,0.456262256102,-0.402332127595
1440652506851365610,0.810103700403,-0.322843454865,-0.0212514590569,0.753500462381,0.26483834959,0.428642004206,-0.422331308344
1440652506972177435,0.817090044568,-0.324782676278,-0.0327682635833,0.730271386117,0.287116273816,0.432952433277,-0.443644157459
1440652507105759332,0.80634041327,-0.325450289932,-0.0439562234941,0.716004656466,0.288863233607,0.452051579508,-0.446704302255
1440652507249868849,0.793259714805,-0.32630852892,-0.0572520529475,0.703840060328,0.281487619999,0.472083171857,-0.450012631061
1440652507400803349,0.786141034169,-0.329897750353,-0.0754350030112,0.688512347825,0.271409330385,0.483429647941,-0.467529141085
1440652507565362260,0.798823370482,-0.334466918929,-0.0724890105618,0.664588361877,0.335087749673,0.499845369674,-0.442936920669
1440652507712346238,0.76210636129,-0.321793305983,-0.0997945105669,0.659326590848,0.283215211923,0.542075857836,-0.437300073963
1440652507818951993,0.774448361665,-0.328697529609,-0.10090511021,0.647896986954,0.308001163005,0.542312613375,-0.437334891425
1440652507965218284,0.747216076254,-0.316416004556,-0.121635248006,0.641468136673,0.27330318144,0.574259394136,-0.429010662914
1440652508107598274,0.761264400914,-0.32436476501,-0.150586904073,0.609217119106,0.2775230602,0.588106924988,-0.453834438563
1440652508198218687,0.759248340258,-0.322698272396,-0.165107908538,0.594671470761,0.273468064245,0.603734525073,-0.45506667966
1440652508321877199,0.785368452258,-0.335487920269,-0.160058223496,0.59333814448,0.29179835891,0.575960907212,-0.480700111719
1440652508402333949,0.796586244497,-0.340491477161,-0.153412725633,0.592577589058,0.310764811936,0.567113977174,-0.480269475921
1440652508513528076,0.808369746853,-0.344059374881,-0.165882566689,0.583919439991,0.305243494376,0.565722169694,-0.495805328186
1440652508674090015,0.855592231944,-0.357901502899,-0.167634422229,0.538046802232,0.384358921989,0.571158803208,-0.486365581855
1440652508919938455,0.876310117064,-0.359621646301,-0.176041422254,0.528634360098,0.38722632419,0.570724555132,-0.49484843068
1440652509208234180,0.876709223381,-0.343899209491,-0.198357289702,0.514262528293,0.367445446607,0.601723964758,-0.488309498164
1440652509504216504,0.888764791452,-0.333789425717,-0.220007009597,0.496053370748,0.351362665523,0.621319702595,-0.494405863449
1440652509803850495,0.898934418746,-0.315237316341,-0.245014653514,0.472405653876,0.328029807303,0.650315507772,-0.496305434242
1440652510120189070,0.904446576663,-0.295020781597,-0.26444904556,0.454680327047,0.300510343997,0.681013653762,-0.489060054325
1440652510378896028,0.896903516308,-0.266492051774,-0.279985593968,0.446277834692,0.261465463721,0.722807453984,-0.45828079821
1440652510689120865,0.909100796092,-0.245030451021,-0.300144255719,0.416248994469,0.234434409397,0.75695288538,-0.44586950065
1440652511011289847,0.91830265867,-0.216941892743,-0.313702173434,0.393726210063,0.200901804862,0.793266996116,-0.418742891505
1440652511319618801,0.917715204754,-0.187804624929,-0.308950022477,0.407186019524,0.156381336477,0.813344361663,-0.384987496493
1440652511608689784,0.93135802249,-0.159781405529,-0.317659338979,0.382830026047,0.118545261852,0.842850064131,-0.359154509151
1440652511891212478,0.936878853611,-0.112499274585,-0.318340820061,0.371504253474,0.0414095072261,0.875856266349,-0.305197711425
1440652512143411300,0.951332156331,-0.0547607097453,-0.308134741646,0.358445353965,-0.0583317080723,0.901069637286,-0.237039762098
1440652512380230874,0.958833624122,-0.0489672781155,-0.301311126141,0.36712560935,-0.0683053264073,0.898598322158,-0.230378438138
1440652512572934413,0.954681062749,-0.0504349048203,-0.291844331344,0.389384997125,-0.0713465829701,0.888898854436,-0.230538100313
1440652512779159964,0.954920774011,-0.0486097495716,-0.291211107098,0.389577444239,-0.0744031695024,0.889566055032,-0.226640281158
1440652512870163972,0.953142504085,-0.0434190827578,-0.285572347567,0.397761007323,-0.0922967966562,0.884952379722,-0.223890080182
