%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1440652503724181207,0.591168488176,-0.00175110523235,-0.102285096056,0.704184729326,-0.0646253111527,0.704290394803,0.0626296729288
1440652503961580820,0.591168233305,-0.00177798219885,-0.102266558491,0.704168358077,-0.0646379033589,0.704303387706,0.062654632704
1440652504197077285,0.591184173845,-0.00184012516745,-0.102325551717,0.70417953811,-0.0644989296049,0.704296533368,0.0627491774671
1440652504423446543,0.59117080952,-0.00198895177002,-0.102387816074,0.704126510122,-0.0657882555254,0.704380216688,0.0610432102352
1440652504660956944,0.591192876465,-0.00203241132304,-0.102362966003,0.704096158744,-0.0659536197167,0.704399059446,0.0609974125658
1440652504896698310,0.591199658997,-0.00208409307592,-0.102362901352,0.704113046127,-0.0657921667415,0.704379780852,0.0611991290364
1440652505136482394,0.591400800824,-0.00217303630195,-0.102296468273,0.704138721454,-0.0652623455444,0.704370346538,0.0615784225352
1440652505404651895,0.591216234411,-0.0025707809966,-0.102296681151,0.704011770361,-0.0687015360827,0.704488346475,0.0578246990061
1440652505639302945,0.591216651552,-0.00264151617094,-0.102255783687,0.70396183066,-0.0690520040696,0.704532785691,0.0574727378379
1440652505878167904,0.591144501315,-0.00287901647008,-0.102463887193,0.703754153988,-0.070666375671,0.7047212993,0.0557157464873
1440652506094471971,0.591255358972,-0.00291118532478,-0.102510402287,0.703821639119,-0.0707848488434,0.704675301131,0.0552930868945
1440652506328706527,0.591219592845,-0.000808638900324,-0.102489726934,0.703728383831,-0.0713375872364,0.704795495107,0.0542274885495
1440652506561927572,0.591542364401,0.0124978650003,-0.102465488568,0.70388039561,-0.0711279963692,0.704629392036,0.054686531125
1440652506860839262,0.590271341509,0.0285169291759,-0.0988093480145,0.707743787689,-0.0674420098885,0.701799511922,0.0450305602393
1440652507199233215,0.588671139218,-0.0385802706108,-0.0777936393237,0.732262510384,-0.0210917790805,0.676756620757,-0.0731247495902
1440652507442545642,0.596665732809,-0.102787757947,-0.0666728003742,0.741746840181,0.0184899566449,0.648966912215,-0.168260789954
1440652507636449265,0.597537786001,-0.107824008035,-0.065943128735,0.742205297276,0.0216063867259,0.646440199393,-0.175440956895
1440652507830060205,0.597568786383,-0.107803717845,-0.0658697141638,0.742258206628,0.0196052341367,0.646046241313,-0.176897268417
