%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1440652503351823454,0.591160019965,-0.00174982870404,-0.102272347975,0.704177473992,-0.0645930994895,0.704303386855,0.0625983696707
1440652503351823454,0.591160019965,-0.00174982870404,-0.102272347975,0.704177473992,-0.0645930994895,0.704303386855,0.0625983696707
1440652503452918226,0.591149962604,-0.00178624161737,-0.102203789206,0.704163870447,-0.0645781865828,0.704330063957,0.0624664900665
1440652503553874253,0.591308494967,-0.00137419234209,-0.101611170147,0.704768409327,-0.0652586732228,0.703640587701,0.0627113875184
1440652503654790183,0.591254290966,-0.00104151177208,-0.102950107418,0.703543709926,-0.0657145308137,0.704837300027,0.0625478149468
1440652503755877765,0.591392170619,-0.00115772200821,-0.102470687425,0.704063601788,-0.065240392597,0.704317325367,0.0630495122827
1440652503856888735,0.591301077823,-0.000802461807946,-0.102492697041,0.704038611836,-0.0655008516133,0.704279756071,0.0634767411816
1440652503957860696,0.591391454078,-0.000574938811052,-0.102488833628,0.704003574629,-0.0659383171397,0.704257180583,0.0636626172828
1440652504058787337,0.59142643879,-0.00102607673033,-0.103159382047,0.703538560606,-0.065033949241,0.704854887893,0.0631162910836
1440652504159621898,0.591398607009,-0.00101034547624,-0.10229987749,0.704230452347,-0.0658122890708,0.704144170833,0.0625235897616
1440652504260578284,0.591439922937,-0.00075875444811,-0.102956404994,0.703566329955,-0.0658823044006,0.704750079482,0.0630972803731
1440652504361492930,0.591468485969,-0.000407354834038,-0.10297658567,0.703515016062,-0.0659891887109,0.704767014649,0.0633680062129
1440652504452289434,0.591408388025,-0.000729176425933,-0.102849374998,0.703721049861,-0.0660403757806,0.70462255295,0.0626291515455
1440652504553348495,0.591538629625,2.69632229444e-06,-0.102338829792,0.704153632018,-0.066919292727,0.704052610809,0.0632407462838
1440652504654944953,0.591406090887,-0.000423498996793,-0.102596780845,0.703732780174,-0.066374721012,0.704505762783,0.0634523500338
1440652504755861265,0.591460871925,-0.000417632842407,-0.10264369459,0.703906005763,-0.0662683896872,0.704352343585,0.0633451787061
1440652504856865458,0.59146072376,-0.000315864502144,-0.102771650266,0.703796145253,-0.0665552766788,0.704485382615,0.06278317254
1440652504957755057,0.591552004956,9.01309941832e-05,-0.101940642675,0.704506867323,-0.0666012898959,0.703684975816,0.0637322280283
1440652505058553906,0.591499708196,-0.000209393153822,-0.10288363163,0.70374662186,-0.0657395798842,0.704525596742,0.063739182556
1440652505159304824,0.591365105227,-0.000638522775921,-0.102864458867,0.703572800702,-0.0660413635649,0.704726525564,0.0631219183561
1440652505260218133,0.591349102972,-0.000369790339157,-0.102453737765,0.704070203567,-0.0664802239277,0.704168507057,0.0633422603415
1440652505361169075,0.591498411117,-0.000166976972679,-0.102207788042,0.704338765078,-0.0661928259653,0.703887940285,0.0637744566493
1440652505452116339,0.591571185703,-0.000208707845475,-0.102375094747,0.70424797173,-0.0663020823558,0.703976208772,0.0636892900869
1440652505553441316,0.591456513302,-0.000509610988001,-0.102685527819,0.704002478665,-0.0658969996101,0.704306164411,0.0631737465228
1440652505654351823,0.591502734564,-3.01218977439e-05,-0.103154689371,0.703429336225,-0.0671101209547,0.704766677484,0.0631453158344
1440652505755307109,0.591580479437,0.000216283778792,-0.102464353922,0.704125189054,-0.0667314067265,0.704028901823,0.0640151770658
1440652505856214267,0.591465224712,-0.00016644140505,-0.102294183227,0.704202604701,-0.066462486089,0.703999870435,0.0637621510223
1440652505957205298,0.59148039915,-0.000834904308681,-0.102903566829,0.703766965631,-0.06597162346,0.704604319142,0.0623903552749
1440652506058124982,0.591499585078,-0.00065364869264,-0.102400910879,0.704308476959,-0.0656792065636,0.704039923494,0.0629571063181
1440652506159012353,0.591314672638,-0.000654126412692,-0.103072694249,0.703494807243,-0.0663701190312,0.704797063052,0.0628582802429
1440652506259789675,0.591541361301,0.000163752181407,-0.102192331835,0.70432823193,-0.0668582081026,0.703847266751,0.0636454774735
1440652506360642765,0.591663130164,0.000301019855562,-0.101816623541,0.704630081109,-0.0667727465102,0.703511320919,0.0641067114885
1440652506461564938,0.591525555185,9.04876314902e-05,-0.103077437407,0.703509413648,-0.0665640219604,0.704709254269,0.0634712756792
1440652506552392411,0.59144033716,-0.000375262135858,-0.103274234541,0.703316064742,-0.0662384466709,0.704948347138,0.0632993611804
1440652506653389799,0.591655771171,0.00011779320107,-0.102372298442,0.704342447023,-0.0668763154005,0.703848320827,0.0634572062806
1440652506754193101,0.591342281244,-0.000349806516931,-0.102286970023,0.704353533651,-0.0656890602517,0.703949167551,0.063455626234
1440652506855026816,0.591291828787,0.000400051330008,-0.102673312236,0.703914956978,-0.0668869270324,0.704241804563,0.0638228253944
1440652506956025837,0.591418907961,0.000567337038042,-0.102712755213,0.704000239327,-0.0669133475058,0.704226235903,0.0630212314928
