%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1440653620781055236,0.590531602429,-0.00157347590807,-0.102158845539,0.703987862338,-0.0641086006672,0.704508273661,0.0629227251817
1440653620841603466,0.590544503661,-0.00160168994006,-0.102158777608,0.703993927815,-0.064167923771,0.704491547969,0.0629816322365
1440653620891952530,0.590535137428,-0.00157460789773,-0.102157844323,0.703998537497,-0.0641258121304,0.70449529544,0.062931058498
1440653620932272589,0.590552148894,-0.00160972587585,-0.102158481249,0.703997941227,-0.0641862674133,0.704486004778,0.062980083326
1440653620993108948,0.590534763386,-0.00156519689936,-0.102164062613,0.703999081261,-0.064113237913,0.704496272934,0.0629268442694
1440653621054621220,0.590545044729,-0.00160252835182,-0.102163106383,0.703994464799,-0.0641722217337,0.704491004234,0.0629773327714
1440653621116884858,0.590532270143,-0.00156674827925,-0.1021542745,0.704004032099,-0.0641103312887,0.704492859571,0.0629126300882
1440653621177464788,0.590520112323,-0.00157281718847,-0.102165691522,0.703991351823,-0.064105811532,0.704504790576,0.0629255237745
1440653621239491338,0.590531573425,-0.00158360510146,-0.102166215732,0.704000355624,-0.0641357095164,0.704490460569,0.0629547536941
1440653621299942746,0.59054471238,-0.00159164607107,-0.102142867046,0.703985540225,-0.0641423562279,0.704505257413,0.0629480704186
1440653621360460351,0.590540601754,-0.00158966951094,-0.102155572426,0.703993434184,-0.0641453193503,0.704497362767,0.0629451228028
1440653621431017324,0.590524411077,-0.00156457358827,-0.102162898418,0.703999860036,-0.0641131075253,0.704496274914,0.0629182417525
1440653621492402284,0.590527016353,-0.00155780570042,-0.102165904146,0.704009668751,-0.0640950778126,0.704490250486,0.0628943103547
1440653621552864952,0.590530967082,-0.00156451759387,-0.102163122792,0.704000626135,-0.0641047102321,0.704497023056,0.0629098484582
1440653621613363400,0.59053564085,-0.00158952005924,-0.102162182445,0.703998306435,-0.0641384604265,0.704494005031,0.0629351992609
1440653621683963363,0.590539710909,-0.00157956193501,-0.102164155594,0.704007039794,-0.0641414982592,0.70448602117,0.0629237800599
1440653621756343687,0.590526613253,-0.00157972973513,-0.102169107885,0.704002884691,-0.0641229222845,0.704491735402,0.0629252249573
1440653621817728279,0.590538673843,-0.00157893861792,-0.102173076344,0.704009311504,-0.0641344448747,0.704483012011,0.0629392412108
1440653621888195054,0.590531832918,-0.00156069410233,-0.102157029228,0.704001993024,-0.0640962517,0.704497920453,0.0628931189711
1440653621952022670,0.590530332945,-0.00155996879274,-0.102139543626,0.70397894302,-0.0640703379428,0.704523279597,0.0628934661637
1440653622013861618,0.590542473378,-0.00159147672163,-0.102159328408,0.703991158046,-0.064136845886,0.704498150356,0.0629703941421
1440653622075048549,0.590533714359,-0.00158474854952,-0.102150049358,0.703990660857,-0.0641226758659,0.704503203117,0.0629338435443
1440653622137472162,0.590547726553,-0.00159733596728,-0.102156561564,0.703991750898,-0.0641536593386,0.704496779966,0.0629619700981
1440653622199799078,0.590531678841,-0.00157557034155,-0.102158280972,0.703994234868,-0.0641115260572,0.704500399353,0.0629366094647
1440653622261268983,0.590542822456,-0.00158677821327,-0.102166434726,0.703999588279,-0.0641441091437,0.704489712765,0.0629631445712
1440653622332641139,0.590527441014,-0.00157044325963,-0.102166841652,0.704000461856,-0.0641130438373,0.704496423543,0.0629099080467
1440653622396217154,0.590538303323,-0.00159079566506,-0.102156572713,0.703994834003,-0.0641198970863,0.704499786943,0.0629282344475
1440653622456584477,0.590546791855,-0.00159528214869,-0.102156562674,0.703992134221,-0.0641494606906,0.704497154291,0.0629577734999
1440653622518181608,0.590539961018,-0.00158237181468,-0.102159430033,0.70400256426,-0.0641273209108,0.704491268229,0.0629295575721
1440653622581917820,0.590538937731,-0.00157425275169,-0.102151103364,0.703990647319,-0.0641144116379,0.704503950332,0.0629340501986
1440653622652465732,0.590533234,-0.00158715861157,-0.102157304989,0.703980913297,-0.0641409063795,0.70450913367,0.0629579098857
1440653622712943835,0.590544416421,-0.00158331498693,-0.102156502809,0.70399227487,-0.0641496929505,0.704496983312,0.0629578773543
1440653622775531136,0.590531759424,-0.00157470210157,-0.102160221515,0.704012377564,-0.0641259560139,0.704483742209,0.0629054128406
1440653622836039173,0.590529570849,-0.00157032710532,-0.102153482497,0.703987000835,-0.0641171390316,0.704507590432,0.0629313130414
1440653622907442726,0.590532894512,-0.00156647029863,-0.102160237589,0.704003652627,-0.0641060925929,0.704493245802,0.0629168705501
1440653622980866169,0.590376438657,-0.00152963924181,-0.102167935287,0.704066901784,-0.0641946044534,0.704420090303,0.0629379611134
1440653623041268959,0.590339836646,-0.00155079744732,-0.102163089737,0.704046430164,-0.0642745686991,0.704424557588,0.0630352810646
1440653623101686723,0.590276499257,-0.00151481245467,-0.102125139756,0.703986661049,-0.0642046124468,0.704491931543,0.0630211646802
1440653623162212682,0.590282971916,-0.00154120668796,-0.102116611491,0.70396807369,-0.0642534834523,0.70450288383,0.0630565441838
1440653623234581125,0.590274936978,-0.00154586839284,-0.102130542569,0.703969658849,-0.0642548543726,0.704499041691,0.0630803722668
1440653623295083577,0.590265985527,-0.00152231248182,-0.102109732978,0.703955205015,-0.0642221362035,0.704521087337,0.063028755754
1440653623366933722,0.590271517556,-0.00155959016491,-0.10210311301,0.703935558125,-0.0642667952533,0.704532350748,0.0630767451956
1440653623429647943,0.590272342283,-0.00156103026061,-0.102103707755,0.703921925419,-0.0642792292229,0.704542915911,0.0630982031731
1440653623500208028,0.590255765831,-0.0015478859425,-0.102100841678,0.703927475306,-0.0642454308172,0.704545755501,0.0630389763053
1440653623561384239,0.590265305433,-0.00157231518082,-0.102104032624,0.703925642856,-0.0642933995856,0.704537673589,0.0631008287839
1440653623631865088,0.590254386714,-0.00154458583211,-0.10209208708,0.70392064506,-0.0642382362013,0.70455409589,0.0630293616734
1440653623694868754,0.590260598582,-0.00156196218534,-0.102104039676,0.70392757999,-0.0642722370433,0.704539562868,0.0630796800001
